OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,SHAPEAREA,SHAPELEN
41475,2017,CA,CDF,SLU,CHALK,00007725,2017/07/08 00:00:00+00,2017/07/08 00:00:00+00,14,,2,18.82862091,1,1,,115132.419264985,2010.02155401358
41476,2017,CA,CDF,SLU,STONE,00007792,2017/07/09 00:00:00+00,2017/07/11 00:00:00+00,2,,340,340.43649292,7,1,,2080074.29724774,9883.25949183188
41477,2017,CA,CDF,SLU,WEST,00008747,2017/07/31 00:00:00+00,2017/07/31 00:00:00+00,10,,10,11.34279346,6,1,,69218.40443826,1780.4117153786
41479,2017,CA,CDF,SLU,HILL,00007101,2017/06/26 00:00:00+00,2017/06/30 00:00:00+00,10,,1646,1645.59057617,1,1,,10046595.1147521,21464.246339203
41480,2017,CA,CDF,SLU,GAVIOTA,00006569,2017/06/14 00:00:00+00,2017/06/14 00:00:00+00,9,Spontaneous combustion to soil/fertilizer,21.4,20.31965256,6,1,,123720.115475455,1555.53378194914
41481,2017,CA,CDF,SLU,ZENON,00008291,2017/07/20 00:00:00+00,2017/07/20 00:00:00+00,14,,47,46.57753372,1,1,,281961.70072195,3251.9812815692
41482,2017,CA,CDF,SLU,CAMATTA,00008802,2017/08/02 00:00:00+00,2017/08/02 00:00:00+00,1,,68,70.57707977,7,1,,431262.30703732,3635.18760436246
41483,2017,CA,CDF,SLU,RANCH,00009236,2017/08/13 00:00:00+00,2017/08/13 00:00:00+00,10,Sparks from dragging chains,12.5,12.45207024,7,1,,76400.36648424,1488.61794168416
41484,2017,CA,CDF,SLU,MARGARITA,00010107,2017/09/03 00:00:00+00,2017/09/03 00:00:00+00,10,,120,69.71004486,7,1,,424525.626610905,3032.82713971644
41485,2017,CA,CDF,SLU,HUASNA,00010788,2017/09/20 00:00:00+00,2017/09/20 00:00:00+00,2,,50,244.78897095,6,1,,1485343.8476795,7140.34209527627
41486,2017,CA,CDF,SLU,COVE,00010920,2017/09/23 00:00:00+00,2017/09/23 00:00:00+00,14,,,24.77046585,6,1,,152567.69776818,1944.58943950717
41487,2017,CA,CDF,SLU,POLY,00011022,2017/09/26 00:00:00+00,2017/09/29 00:00:00+00,2,,,105.66609192,1,1,,643426.77231005,5209.70658353666
41488,2017,CA,CDF,SLU,LINNE,00022025,2017/09/26 00:00:00+00,2017/09/26 00:00:00+00,14,Roadside,74.95,74.80467224,6,1,,458973.664910985,3366.04190472241
41489,2017,CA,CDF,SLU,SODA,00011961,2017/10/20 00:00:00+00,2017/07/20 00:00:00+00,14,,21,30.65099907,1,1,,187213.059931135,2165.83419507212
41490,2017,CA,CDF,SLU,LYNCH,00011676,2017/10/19 00:00:00+00,2017/10/19 00:00:00+00,10,,,71.18115997,1,1,,438665.45715741,5210.50157706043
41491,2017,CA,CDF,SLU,CAMP,00005454,2017/05/15 00:00:00+00,2017/05/15 00:00:00+00,9,,,253.93637085,6,1,,1548040.43180509,6770.5992589889
41492,2017,CA,CDF,SLU,VILLA,00008621,2017/07/28 00:00:00+00,2017/07/28 00:00:00+00,11,Energized arching power lines,,10.20884705,1,1,,62426.144129725,1021.55884512546
41493,2017,CA,CDF,SLU,OLIVE,00004896,2017/05/02 00:00:00+00,2017/05/02 00:00:00+00,10,,,117.06705475,1,1,,721275.683236035,4711.92522314666
41494,2017,CA,CDF,SKU,CRAM,00001334,2017/02/14 00:00:00+00,2017/02/14 00:00:00+00,5,,16,16.05210495,1,1,,116125.83665571,1638.9971179015
41495,2017,CA,CDF,SKU,HILT,00003545,2017/05/21 00:00:00+00,2017/05/21 00:00:00+00,9,Electrical,0.5,0.53255153,1,1,,3905.54126043,265.113852816822
41496,2017,CA,CDF,SKU,CANTERA,00003946,2017/06/04 00:00:00+00,2017/06/04 00:00:00+00,5,,0.16,0.16167179,1,1,,1159.513063565,155.925496077712
41497,2017,CA,CDF,SKU,EDGEWOOD,00003980,2017/06/06 00:00:00+00,2017/06/06 00:00:00+00,5,,2.12,2.12602949,1,1,,15325.41278578,680.219575105619
41498,2017,CA,CDF,SKU,WHITEPINE,00003986,2017/06/06 00:00:00+00,2017/06/11 00:00:00+00,5,,46,44.10824203,1,1,,322186.894890515,2817.24061150658
41499,2017,CA,CDF,SKU,KILLGORE,00004086,2017/06/10 00:00:00+00,2017/06/10 00:00:00+00,7,,0.3,0.26152515,1,1,,1898.2645581,249.058290591843
41500,2017,CA,CDF,SKU,OAKWOOD,00004128,2017/06/12 00:00:00+00,2017/06/12 00:00:00+00,5,,3.6,3.59482503,1,1,,26095.26299559,827.197579159239
41501,2017,CA,CDF,SKU,DAVIS,00004229,2017/06/16 00:00:00+00,2017/06/23 00:00:00+00,14,,3.77,3.77291536,1,1,,27389.402829175,901.411721216044
41502,2017,CA,CDF,SKU,BOGUS,00004288,2017/06/18 00:00:00+00,2017/06/22 00:00:00+00,5,,56,55.97834396,1,1,,409481.07654032,3201.26339891658
